2018-04-26 12:52:25.423205,110,PRDER,43.8715285,-112.7271121,1480.22,1458.6970214844,56,519432.650795703,,,,,
2018-04-26 12:52:31.723895,110,PRDER,43.8714828,-112.7271142,1479.98,1458.6794433594,60,552610.283680517,,,,,
2018-04-26 12:52:38.124152,110,PRDER,43.8714359,-112.7271131,1479.81,1458.6915283203,72,672536.84353859,,,,,
2018-04-26 12:56:19.353946,120,PRDER,43.870513,-112.727369,0,1458.3779296875,0,0,,,,,
2018-04-26 12:56:24.940075,120,GN+,43.8712295,-112.7271087,1493.98,1459.0288085938,64,1605940.27188378,,,,,
2018-04-26 12:56:39.950741,120,GN+,43.8712752,-112.7271076,1483.55,1458.9907226563,66,822085.127690313,,,,,
2018-04-26 12:56:47.047385,120,GN+,43.8713318,-112.72711,1479.48,1458.8706054688,63,548123.274682366,,,,,
2018-04-26 12:56:52.153849,120,GN+,43.8713811,-112.7271093,1479.3,1458.7421875,49,402398.676482989,,,,,
2018-04-26 12:56:58.461227,120,GN+,43.871383,-112.7270507,1479.39,1458.5843505859,36,276167.774068502,,,,,
2018-04-26 12:57:04.754803,120,GN+,43.8713435,-112.7270468,1479.37,1458.6650390625,47,387460.07086792,,,,,
2018-04-26 12:57:11.054849,120,GN+,43.8712996,-112.7270462,1479.74,1458.7819824219,55,481906.488519584,,,,,
2018-04-26 12:57:17.255774,120,GN+,43.871253,-112.7270453,1479.73,1458.8704833984,61,540478.122331293,,,,,
2018-04-26 12:57:23.755872,120,GN+,43.871207,-112.7270442,1479.47,1458.9005126953,73,648250.278933891,,,,,
2018-04-26 12:57:29.867310,120,GN+,43.8711609,-112.727044,1479.44,1458.8825683594,88,800682.41908943,,,,,
2018-04-26 12:57:36.060742,120,GN+,43.8711151,-112.7270434,1479.55,1458.8272705078,94,875876.517220575,,,,,
2018-04-26 12:57:42.359486,120,GN+,43.8710685,-112.7270434,1479.35,1458.7467041016,113,1060719.2700092,,,,,
2018-04-26 12:57:49.761127,120,GN+,43.8710233,-112.7270433,1479.24,1458.6105957031,119,1125115.78299769,,,,,
2018-04-26 12:57:54.669467,120,GN+,43.8709785,-112.7270443,1479.19,1458.5029296875,116,1100388.7190966,,,,,
2018-04-26 12:58:01.067938,120,GN+,43.8709305,-112.7270445,1479.05,1458.4239501953,108,1011658.05308987,,,,,
2018-04-26 12:58:07.646081,120,GN+,43.8708844,-112.7270445,1479.34,1458.4051513672,105,1010402.8099463,,,,,
2018-04-26 12:58:13.377400,120,GN+,43.870838,-112.7270437,1478.96,1458.4016113281,107,994817.971386946,,,,,
2018-04-26 12:58:19.877731,120,GN+,43.8707922,-112.7270448,1478.86,1458.4124755859,98,893182.604473459,,,,,
2018-04-26 12:58:26.275315,120,GN+,43.8707462,-112.7270447,1478.71,1458.4375,85,748845.94846473,,,,,
2018-04-26 12:58:32.131072,120,GN+,43.8707018,-112.7270443,1478.7,1458.4874267578,83,724679.195545437,,,,,
2018-04-26 12:58:38.680649,120,GN+,43.8706545,-112.7270425,1478.73,1458.5629882813,71,603473.206700681,,,,,
2018-04-26 12:58:44.676572,120,GN+,43.8706127,-112.7270455,1478.62,1458.6102294922,63,516692.304005427,,,,,
2018-04-26 12:58:50.678610,120,GN+,43.8705639,-112.7270432,1478.69,1458.6394042969,49,382787.107704295,,,,,
2018-04-26 12:58:57.179024,120,GN+,43.8705176,-112.7270436,1478.65,1458.6126708984,41,304660.275881262,,,,,
2018-04-26 12:59:03.984018,120,GN+,43.8705133,-112.7269865,1478.79,1458.7088623047,36,257268.773126867,,,,,
2018-04-26 12:59:09.780768,120,GN+,43.870556,-112.7269768,1478.75,1458.7705078125,30,196791.157057312,,,,,
2018-04-26 12:59:15.979499,120,GN+,43.8705992,-112.7269803,1478.68,1458.7567138672,39,282017.329126608,,,,,
2018-04-26 12:59:23.178285,120,GN+,43.8706463,-112.7269827,1478.73,1458.6824951172,40,295257.378759013,,,,,
2018-04-26 13:04:44.656554,120,PRDER,43.870513,-112.727369,0,1458.3779296875,0,0,,,,,
2018-04-26 13:04:51.935514,120,GN+,43.8712063,-112.7270034,1504.71,1458.8516845703,46,1849882.30618028,,,,,
2018-04-26 13:05:10.530540,120,GN+,43.8711732,-112.7269798,1489.9,1458.826171875,60,1176052.13678568,,,,,
2018-04-26 13:05:19.561799,120,GN+,43.8711271,-112.7269803,1482.28,1458.8017578125,80,937800.232316392,,,,,
2018-04-26 13:05:25.103447,120,GN+,43.8710696,-112.7269825,1479.66,1458.7301025391,106,1020511.15347929,,,,,
2018-04-26 13:05:31.602674,120,GN+,43.8710228,-112.7269813,1479.62,1458.6019287109,95,911696.132661343,,,,,
2018-04-26 13:05:37.785930,120,GN+,43.8709758,-112.7269799,1479.7,1458.4975585938,96,938624.759921433,,,,,
2018-04-26 13:06:13.182829,120,PRDER,43.870513,-112.727369,0,1458.3779296875,0,0,,,,,
2018-04-26 13:06:14.247117,110,PRDER,43.870513,-112.727369,0,1458.3779296875,0,0,,,,,
2018-04-26 13:06:19.565355,120,GN+,43.8712391,-112.7269985,1504.33,1458.8240966797,58,2422073.74301167,,,,,
2018-04-26 13:06:30.523074,110,PRDER,43.8713364,-112.7266619,1484.24,1457.9279785156,63,893421.105271962,,,,,
2018-04-26 13:06:32.354205,120,GN+,43.8712755,-112.7269789,1489.68,1458.7302246094,51,958344.963289359,,,,,
2018-04-26 13:06:35.818564,110,PRDER,43.8712978,-112.726659,1484.83,1457.9322509766,68,1021059.94918691,,,,,
2018-04-26 13:06:39.451901,120,GN+,43.8713219,-112.7269779,1481.26,1458.6162109375,55,562549.281580777,,,,,
