2018-04-23 18:12:15.980630,118,43.871614,-112.727369,2.0,1461.593505859375,1979218.6295415857
2018-04-23 18:12:21.278094,118,43.87156812499995,-112.727369,2.0,1461.3291015625,1582801.3011785697
2018-04-23 18:12:28.778343,118,43.871522249999956,-112.727369,2.0,1461.043823242188,2175500.979941358
2018-04-23 18:12:35.079363,118,43.87147637499996,-112.727369,2.0,1460.791870117188,1779340.6616565422
2018-04-23 18:12:41.477462,118,43.87143049999996,-112.727369,2.0,1460.585571289062,1383540.228864215
2018-04-23 18:12:48.078761,118,43.87138462499996,-112.727369,2.0,1460.4013671875,1185592.1122378816
2018-04-23 18:12:54.282681,118,43.871338749999964,-112.727369,2.0,1460.182373046875,1382775.4278172473
2018-04-23 18:13:00.480697,118,43.871292874999966,-112.727369,2.0,1459.9423828125,1579794.6354523718
2018-04-23 18:13:06.284915,118,43.87124699999997,-112.727369,2.0,1459.814819335938,1579518.1975326065
2018-04-23 18:13:12.979725,118,43.87120112499997,-112.727369,2.0,1459.603393554688,2565972.62690436
2018-04-23 18:13:19.323622,118,43.87115524999997,-112.727369,2.0,1459.23193359375,1972819.1949543292
2018-04-23 18:13:33.780788,118,43.870513,-112.727369,0.0,1458.3779296875,0.0
2018-04-23 18:13:54.777137,118,43.87138462499996,-112.72730428571428,2.0,1459.979248046875,1382390.2130445049
2018-04-23 18:14:00.837173,118,43.871338749999964,-112.72730428571428,2.0,1459.938720703125,2369680.0486474587
2018-04-23 18:14:05.036930,118,43.871292874999966,-112.72730428571428,2.0,1459.88037109375,1579660.2492127696
2018-04-23 18:14:11.237423,118,43.87124699999997,-112.72730428571428,2.0,1459.811767578125,1579511.5844814966
2018-04-23 18:14:17.238327,118,43.87120112499997,-112.72730428571428,2.0,1459.581420898438,1579012.4713414202
2018-04-23 18:14:23.438268,118,43.87115524999997,-112.72730428571428,2.0,1459.1376953125,1578051.2329827826
2018-04-23 18:14:30.144267,118,43.871109374999975,-112.72730428571428,2.0,1458.87841796875,1971862.1231259983
2018-04-23 18:14:36.136782,118,43.87106349999998,-112.72730428571428,2.0,1458.682373046875,1774198.3242319552
2018-04-23 18:14:42.438143,118,43.87101762499998,-112.72730428571428,2.0,1458.544799804688,2168055.045868021
2018-04-23 18:14:48.552900,118,43.87097174999998,-112.72730428571428,2.0,1458.459838867188,2167802.1259207083
2018-04-23 18:14:55.936888,118,43.87092587499998,-112.72730428571428,2.0,1458.42919921875,2167710.918467402
2018-04-23 18:15:03.346486,118,43.870879999999985,-112.72730428571428,2.0,1458.4228515625,1970629.1119448352
2018-04-23 18:15:09.459939,118,43.87083412499999,-112.72730428571428,2.0,1458.415771484375,1970609.952434752
2018-04-23 18:15:16.044169,118,43.87078824999999,-112.72730428571428,2.0,1458.402099609375,1773515.6595213215
