2018-04-23 12:45:27.735668,52,43.87297,-112.725786,100.0,1459.761108398438,4637873.728877568
2018-04-23 12:45:28.263703,51,43.87297,-112.725786,100.0,1459.761108398438,4637873.728877568
2018-04-23 12:45:28.835681,52,43.873947,-112.7298125,100.0,1459.009399414062,4632747.287674734
2018-04-23 12:45:29.311064,51,43.873947,-112.7298125,100.0,1459.009399414062,4632747.287674734
2018-04-23 12:46:21.066731,51,43.87297,-112.725786,100.0,1459.761108398438,4637873.728877568
2018-04-23 12:46:21.782705,52,43.87297,-112.725786,100.0,1459.761108398438,4637873.728877568
2018-04-23 12:46:22.281875,51,43.873947,-112.7298125,100.0,1459.009399414062,4632747.287674734
2018-04-23 12:46:22.879314,52,43.873947,-112.7298125,100.0,1459.009399414062,4632747.287674734
2018-04-23 12:46:23.366799,51,43.873947,-112.729756,100.0,1458.958862304688,4632402.740678523
2018-04-23 12:46:23.889886,52,43.873947,-112.729756,100.0,1458.958862304688,4632402.740678523
2018-04-23 12:46:24.569399,51,43.87399325,-112.729869,100.0,1459.19677734375,4634024.886549679
2018-04-23 12:46:25.103385,52,43.87399325,-112.729869,100.0,1459.19677734375,4634024.886549679
2018-04-23 12:46:25.667030,51,43.87399325,-112.7298125,100.0,1459.041870117188,4632968.670041904
2018-04-23 12:46:26.187190,52,43.87399325,-112.7298125,100.0,1459.041870117188,4632968.670041904
2018-04-23 12:46:26.884351,51,43.87399325,-112.729756,100.0,1458.9814453125,4632556.703332448
2018-04-23 12:46:35.888390,52,43.873783,-112.72911554999995,100.0,1458.847290039062,4631642.119490528
2018-04-23 12:46:36.400692,51,43.873783,-112.728411,100.0,1458.841064453125,4631599.679666417
2018-04-23 12:46:37.087381,52,43.87382554545455,-112.72911554999995,100.0,1458.837646484375,4631576.379453504
2018-04-23 12:46:37.556841,51,43.87382554545455,-112.728411,100.0,1458.799926757812,4631319.24885327
2018-04-23 12:46:38.287158,52,43.8738680909091,-112.72911554999995,100.0,1458.8291015625,4631518.129177636
2018-04-23 12:46:38.690337,51,43.8738680909091,-112.728411,100.0,1458.768920898438,4631107.891180711
2018-04-23 12:46:39.388046,52,43.87391063636365,-112.72911554999995,100.0,1458.826049804688,4631497.325596458
2018-04-23 12:46:39.821311,51,43.87391063636365,-112.728411,100.0,1458.74658203125,4630955.616791584
2018-04-23 13:13:15.240887,51,43.872608,-112.728881,100.0,1461.430786132812,4649270.596764496
2018-04-23 13:13:15.926231,52,43.872608,-112.7294644117647,100.0,1463.731689453125,4664998.993688518
2018-04-23 13:13:16.590965,51,43.87265442857143,-112.728881,100.0,1461.73046875,4651317.647476361
2018-04-23 13:13:17.124238,52,43.87265442857143,-112.7294644117647,100.0,1463.771240234375,4665269.58508365
2018-04-23 13:13:17.657349,51,43.87270085714286,-112.728881,100.0,1462.113159179688,4653932.357084352
2018-04-23 13:13:18.343854,52,43.87270085714286,-112.7294644117647,100.0,1463.813598632812,4665559.3938301345
2018-04-23 13:13:19.046495,51,43.87274728571429,-112.728881,100.0,1462.651977539062,4657615.046965896
2018-04-23 13:13:19.562147,52,43.87274728571429,-112.7294644117647,100.0,1463.810668945312,4665539.349131404
2018-04-23 13:13:20.174647,51,43.87279371428572,-112.728881,100.0,1463.144897460938,4660985.308081772
2018-04-23 13:13:20.719370,52,43.87279371428572,-112.7294644117647,100.0,1463.793579101562,4665422.42258033
2018-04-23 13:13:21.299566,51,43.87284014285715,-112.728881,100.0,1463.42431640625,4662896.331747267
2018-04-23 13:13:21.886109,52,43.87284014285715,-112.7294644117647,100.0,1463.759033203125,4665186.068383693
2018-04-23 13:13:22.503431,51,43.87288657142858,-112.728881,100.0,1463.597900390625,4664083.718005208
2018-04-23 13:13:23.146085,52,43.87288657142858,-112.7294644117647,100.0,1463.723754882812,4664944.70932286
2018-04-23 13:13:23.669940,51,43.87293300000001,-112.728881,100.0,1463.682739257812,4664664.105945771
2018-04-23 13:13:24.268331,52,43.87293300000001,-112.7294644117647,100.0,1463.697998046875,4664768.496097245
2018-04-23 13:13:24.882685,51,43.87297942857144,-112.728881,100.0,1463.738647460938,4665046.597161405
2018-04-23 13:13:25.435618,52,43.87297942857144,-112.7294644117647,100.0,1463.695556640625,4664751.793594516
2018-04-23 13:13:26.009140,51,43.87302585714287,-112.728881,100.0,1463.769897460938,4665260.398210065
2018-04-23 13:13:26.564779,52,43.87302585714287,-112.7294644117647,100.0,1463.723022460938,4664939.698474269
