2018-04-22 22:14:57.646065,124,43.873783,-112.72911554999995,0.0,-32768,0.0,nan
2018-04-22 22:14:57.646952,124,43.87382554545455,-112.72911554999995,0.0,-32768,0.0,nan
2018-04-22 22:14:57.647690,124,43.8738680909091,-112.72911554999995,0.0,-32768,0.0,nan
2018-04-22 22:14:57.648424,124,43.87391063636365,-112.72911554999995,0.0,-32768,0.0,nan
2018-04-22 22:14:57.649173,124,43.873953181818194,-112.72911554999995,0.0,-32768,0.0,nan
2018-04-22 22:14:57.649926,124,43.87399572727274,-112.72911554999995,0.0,-32768,0.0,nan
2018-04-22 22:14:57.650658,124,43.87403827272729,-112.72911554999995,0.0,-32768,0.0,nan
2018-04-22 22:14:57.651387,124,43.87408081818184,-112.72911554999995,0.0,-32768,0.0,nan
2018-04-22 22:14:57.652120,124,43.874123363636386,-112.72911554999995,0.0,-32768,0.0,nan
2018-04-22 22:14:57.652850,124,43.874165909090934,-112.72911554999995,0.0,-32768,0.0,nan
2018-04-22 22:14:57.653726,124,43.87420845454548,-112.72911554999995,0.0,-32768,0.0,nan
2018-04-22 22:14:57.654460,124,43.874251,-112.72911554999995,0.0,-32768,0.0,nan
2018-04-22 22:14:57.655191,124,43.874294,-112.72912463636365,0.0,-32768,0.0,nan
2018-04-22 22:14:57.659421,124,43.8743352,-112.72912463636365,0.0,-32768,0.0,nan
2018-04-22 22:14:57.660382,124,43.874376399999996,-112.72912463636365,0.0,-32768,0.0,nan
2018-04-22 22:14:57.661142,124,43.874417599999994,-112.72912463636365,0.0,-32768,0.0,nan
2018-04-22 22:14:57.661895,124,43.874417599999994,-112.72918781818183,0.0,-32768,0.0,nan
2018-04-22 22:14:57.662632,124,43.874376399999996,-112.72918781818183,0.0,-32768,0.0,nan
2018-04-22 22:14:57.663371,124,43.8743352,-112.72918781818183,0.0,-32768,0.0,nan
2018-04-22 22:14:57.664113,124,43.874294,-112.72918781818183,0.0,-32768,0.0,nan
2018-04-22 22:14:57.664843,124,43.874251,-112.72917959999995,0.0,-32768,0.0,nan
2018-04-22 22:14:57.665581,124,43.87420845454548,-112.72917959999995,0.0,-32768,0.0,nan
2018-04-22 22:14:57.666315,124,43.874165909090934,-112.72917959999995,0.0,-32768,0.0,nan
2018-04-22 22:14:57.667046,124,43.874123363636386,-112.72917959999995,0.0,-32768,0.0,nan
2018-04-22 22:14:57.667775,124,43.87408081818184,-112.72917959999995,0.0,-32768,0.0,nan
2018-04-22 22:14:57.668506,124,43.87403827272729,-112.72917959999995,0.0,-32768,0.0,nan
2018-04-22 22:14:57.669233,124,43.87399572727274,-112.72917959999995,0.0,-32768,0.0,nan
2018-04-22 22:14:57.670049,124,43.873953181818194,-112.72917959999995,0.0,-32768,0.0,nan
2018-04-22 22:14:57.670779,124,43.87391063636365,-112.72917959999995,0.0,-32768,0.0,nan
2018-04-22 22:14:57.675251,124,43.8738680909091,-112.72917959999995,0.0,-32768,0.0,nan
2018-04-22 22:14:57.676309,124,43.87382554545455,-112.72917959999995,0.0,-32768,0.0,nan
2018-04-22 22:14:57.677049,124,43.873783,-112.72917959999995,0.0,-32768,0.0,nan
2018-04-22 22:14:57.677795,124,43.873783,-112.72924364999996,0.0,-32768,0.0,nan
2018-04-22 22:14:57.678525,124,43.87382554545455,-112.72924364999996,0.0,-32768,0.0,nan
2018-04-22 22:14:57.679265,124,43.8738680909091,-112.72924364999996,0.0,-32768,0.0,nan
2018-04-22 22:14:57.679995,124,43.87391063636365,-112.72924364999996,0.0,-32768,0.0,nan
2018-04-22 22:14:57.680724,124,43.873953181818194,-112.72924364999996,0.0,-32768,0.0,nan
2018-04-22 22:14:57.681454,124,43.87399572727274,-112.72924364999996,0.0,-32768,0.0,nan
2018-04-22 22:14:57.682182,124,43.87403827272729,-112.72924364999996,0.0,-32768,0.0,nan
2018-04-22 22:14:57.682910,124,43.87408081818184,-112.72924364999996,0.0,-32768,0.0,nan
2018-04-22 22:14:57.683473,124,43.874123363636386,-112.72924364999996,0.0,-32768,0.0,nan
2018-04-22 22:14:57.683988,124,43.874165909090934,-112.72924364999996,0.0,-32768,0.0,nan
2018-04-22 22:14:57.684480,124,43.87420845454548,-112.72924364999996,0.0,-32768,0.0,nan
2018-04-22 22:14:57.684966,124,43.874251,-112.72924364999996,0.0,-32768,0.0,nan
2018-04-22 22:14:57.685473,124,43.874294,-112.729251,0.0,-32768,0.0,nan
2018-04-22 22:14:57.685998,124,43.8743352,-112.729251,0.0,-32768,0.0,nan
2018-04-22 22:14:57.686494,124,43.874376399999996,-112.729251,0.0,-32768,0.0,nan
2018-04-22 22:14:57.686975,124,43.874417599999994,-112.729251,0.0,-32768,0.0,nan
2018-04-22 22:14:57.687457,124,43.87445879999999,-112.729251,0.0,-32768,0.0,nan
2018-04-22 22:14:57.687939,124,43.8745,-112.729251,0.0,-32768,0.0,nan
2018-04-22 22:14:57.688420,124,43.8745,-112.72918781818183,0.0,-32768,0.0,nan
2018-04-22 22:14:57.688904,124,43.87445879999999,-112.72918781818183,0.0,-32768,0.0,nan
2018-04-22 22:14:57.689383,124,43.874436,-112.729314,0.0,-32768,0.0,nan
2018-04-22 22:14:57.689882,124,43.87438866666667,-112.729314,0.0,-32768,0.0,nan
2018-04-22 22:14:57.690406,124,43.874341333333334,-112.729314,0.0,-32768,0.0,nan
2018-04-22 22:14:57.690892,124,43.874294,-112.729314,0.0,-32768,0.0,nan
2018-04-22 22:14:57.691378,124,43.874251,-112.72930769999996,0.0,-32768,0.0,nan
2018-04-22 22:14:57.691898,124,43.87420845454548,-112.72930769999996,0.0,-32768,0.0,nan
2018-04-22 22:14:57.692390,124,43.874165909090934,-112.72930769999996,0.0,-32768,0.0,nan
2018-04-22 22:14:57.692886,124,43.874123363636386,-112.72930769999996,0.0,-32768,0.0,nan
2018-04-22 22:14:57.693386,124,43.87408081818184,-112.72930769999996,0.0,-32768,0.0,nan
2018-04-22 22:14:57.693922,124,43.87403827272729,-112.72930769999996,0.0,-32768,0.0,nan
2018-04-22 22:14:57.694426,124,43.87399572727274,-112.72930769999996,0.0,-32768,0.0,nan
2018-04-22 22:14:57.694941,124,43.873953181818194,-112.72930769999996,0.0,-32768,0.0,nan
2018-04-22 22:14:57.695444,124,43.87391063636365,-112.72930769999996,0.0,-32768,0.0,nan
2018-04-22 22:14:57.695943,124,43.8738680909091,-112.72930769999996,0.0,-32768,0.0,nan
2018-04-22 22:14:57.696441,124,43.87382554545455,-112.72930769999996,0.0,-32768,0.0,nan
2018-04-22 22:14:57.696939,124,43.873783,-112.72930769999996,0.0,-32768,0.0,nan
2018-04-22 22:14:57.697445,124,43.873783,-112.72937174999997,0.0,-32768,0.0,nan
2018-04-22 22:14:57.697941,124,43.87382554545455,-112.72937174999997,0.0,-32768,0.0,nan
2018-04-22 22:14:57.698439,124,43.8738680909091,-112.72937174999997,0.0,-32768,0.0,nan
2018-04-22 22:14:57.699004,124,43.87391063636365,-112.72937174999997,0.0,-32768,0.0,nan
2018-04-22 22:14:57.699525,124,43.873953181818194,-112.72937174999997,0.0,-32768,0.0,nan
2018-04-22 22:14:57.700022,124,43.87399572727274,-112.72937174999997,0.0,-32768,0.0,nan
2018-04-22 22:14:57.700518,124,43.87403827272729,-112.72937174999997,0.0,-32768,0.0,nan
2018-04-22 22:14:57.701015,124,43.87408081818184,-112.72937174999997,0.0,-32768,0.0,nan
2018-04-22 22:14:57.701577,124,43.874123363636386,-112.72937174999997,0.0,-32768,0.0,nan
2018-04-22 22:14:57.702075,124,43.874165909090934,-112.72937174999997,0.0,-32768,0.0,nan
2018-04-22 22:14:57.702618,124,43.87420845454548,-112.72937174999997,0.0,-32768,0.0,nan
2018-04-22 22:14:57.703120,124,43.874251,-112.72937174999997,0.0,-32768,0.0,nan
2018-04-22 22:14:57.703606,124,43.874294,-112.72938049999999,0.0,-32768,0.0,nan
2018-04-22 22:14:57.704108,124,43.874341333333334,-112.72938049999999,0.0,-32768,0.0,nan
2018-04-22 22:14:57.704623,124,43.87438866666667,-112.72938049999999,0.0,-32768,0.0,nan
2018-04-22 22:14:57.705121,124,43.874436,-112.72938049999999,0.0,-32768,0.0,nan
2018-04-22 22:14:57.705850,124,43.874436,-112.729447,0.0,-32768,0.0,nan
2018-04-22 22:14:57.706587,124,43.87438866666667,-112.729447,0.0,-32768,0.0,nan
2018-04-22 22:14:57.707250,124,43.874341333333334,-112.729447,0.0,-32768,0.0,nan
2018-04-22 22:14:57.707779,124,43.874294,-112.729447,0.0,-32768,0.0,nan
2018-04-22 22:14:57.708346,124,43.874251,-112.72943579999998,0.0,-32768,0.0,nan
2018-04-22 22:14:57.709048,124,43.87420845454548,-112.72943579999998,0.0,-32768,0.0,nan
2018-04-22 22:14:57.709630,124,43.874165909090934,-112.72943579999998,0.0,-32768,0.0,nan
2018-04-22 22:14:57.710135,124,43.874123363636386,-112.72943579999998,0.0,-32768,0.0,nan
2018-04-22 22:14:57.710654,124,43.87408081818184,-112.72943579999998,0.0,-32768,0.0,nan
2018-04-22 22:14:57.711153,124,43.87403827272729,-112.72943579999998,0.0,-32768,0.0,nan
2018-04-22 22:14:57.711649,124,43.87399572727274,-112.72943579999998,0.0,-32768,0.0,nan
2018-04-22 22:14:57.712149,124,43.873953181818194,-112.72943579999998,0.0,-32768,0.0,nan
2018-04-22 22:14:57.712638,124,43.87391063636365,-112.72943579999998,0.0,-32768,0.0,nan
2018-04-22 22:14:57.713125,124,43.8738680909091,-112.72943579999998,0.0,-32768,0.0,nan
2018-04-22 22:14:57.713635,124,43.87382554545455,-112.72943579999998,0.0,-32768,0.0,nan
2018-04-22 22:14:57.714130,124,43.873783,-112.72943579999998,0.0,-32768,0.0,nan
2018-04-22 22:14:57.714664,124,43.873783,-112.72949984999998,0.0,-32768,0.0,nan
2018-04-22 22:14:57.715268,124,43.87382554545455,-112.72949984999998,0.0,-32768,0.0,nan
2018-04-22 22:14:57.715765,124,43.8738680909091,-112.72949984999998,0.0,-32768,0.0,nan
2018-04-22 22:14:57.716262,124,43.87391063636365,-112.72949984999998,0.0,-32768,0.0,nan
